2356,미세먼지 관련 정책을 개정하고 관련 연구를 진행해 주시기 바랍니다.
2357,레드벨벳의 신곡.
2358,가슴이 따뜻해지는 영화 :)
2359,각급선거관리위원회의 예산낭비를 다음과 같이 고발합니다.
2360,아무리 영화가 좋든 싫든.. 이걸 보면 명작...
2361,대한민국 특사에 대한 중국의 외교결례를 강력히 항의하십시요
2362,시터이모님 어서 빨리 컴백 하시기를요!!!!
2363,굴러다니면서 봄! 푸하하
2364,이렇게 작위적인 설정과 대사들로도 영화 만들 수 있구나.. 한국영화계 쯧쯧
2365,국민들은 국민소환제 입법화를 원합니다.
2366,오늘 걱정해주신 분들을 위해 오늘자 제주도 별 사진 올려드리며 밤을 마무리해봅니다
2367,CRPS환자 장애판정 기준 정정해주세요
2368,경제민주주의 왜곡에 대한 해명
2369,가벼운 날씨 얘기를 나누다가 건강과 운동 관련해서 말씀나누기도 하고 최근에 집중하고 계시는 업무 관련 설명도 듣다보니 30분이 순삭이었네요.
2370,이후의 모임 일정으로 짧은 시간이었지만 즐거운 시간이었습니다.
2371,박주민처럼....
2372,(나도 여기서 살아보려고 ㅜㅜ)
2373,은행업무를 토요일에도 영업을 할수 있게 해주세요
2374,공동주택 층간소음 대책 확충 요구
2375,소년법을 개정해주십시요.
2376,김동연 부총리는 매우 정직하다.
2377,절대 극장에 가지 마세요.
2378,캐스팅만 잘한 영화..
2379,화면도 너무 이쁘네요.
2380,하지만 아이러니하게도 10대들이 볼 수는 없는... 웃기네요.
2381,저런 곳에서 리모트하면 넘 좋을 것 같아요!!
2382,국물맛이 궁금해요 ㅠㅠ 맛있어요
2383,여성가족부를 폐지해주세요.
2384,요즘 제가 고민하는 부분에 있어서도 배울 점이 많아서 귀에 쏙쏙 들어오네요.
2385,연속적인 화상 회의는 스트레스를 증가시키고 집중력을 감소시킨다고 합니다.
2386,정형식판사 득별감사및파면요청
2387,처음 본 영화이고 지금까지 최고인 영화!
2388,여성부 폐지시켜주십시오
2389,작업 가능하신 분한테 부탁을 드려야 할 것 같습니다.
2390,이명박 출국금지 철저한 조사
2391,과연 그의 선택은..
2392,담배값너무비싸요 좀 내려주세요
2393,학교 교사의 권위를 세워주세요.
2394,전복돌솥밥도 되게 괜찮아요 :)
2395,남은 범죄를 모자이크 하지마
2396,원작은 더 이상함!
2397,제꺼 헤드셋 정보 입니다. ㅋㅋㅋ
2398,방금 보고 와서 댓글 남김니다...
2399,화려한 액션과 아버지와 아들의 감동적인 스토리...
2400,정말 눈물과 감동없이는 볼수 없는 것 같았어요.
2401,내일은 드디어 첫 상봉의 날입니다. 내일 봐요!
2402,가상화폐 폐지반대합니다.
2403,몇 번이고 다시 만나요... 당신을 떠날 수 없어요.
2404,관객으로서 개인적으로 볼 가치가 있는 영화라고 생각합니다.
2405,국회의원 정족수를 100명 내외로 줄이고 유럽처럼 무급 자원봉사자로 바꿔야 한다.
2406,공공기관 지방이전으로 국토의 균형발전을이루워주세요
2407,아드님 볼이 너무 귀여워요
2408,음.. 죄송하지만.. 자다 왔습니다.
2409,뭔가 잘못되었다 (?)
2410,망작이라고밖에...
2411,왠지 끌리지 않아서 보지않다가 보게 됐는데 여운이 남는 영화네요.
2412,‥ 김민희를 알면 알수록 의심스러워진다. 완벽한 연기. 완벽한 몰입과 스릴. 작은 회전. 무엇보다 현실적인 시나리오다. 인간의 한계와 그것을 벗어나고자 하는 욕망을 보여준다. 시나리오가 완벽했던 것 같다.
2413,주인공 두 사람의 사랑의 감정이 관객들을 취하게 할 수 있는 영화.
2414,강박장애라는 병이 있어요
2415,와 너무귀여워요 ㅠㅠ
2416,오늘 너무 즐거웠어요!! 헤헤
2417,내일 관리사무소에 연락해서 상황 전달하라고 하네요
2418,"유치원, 어린이집 감사 철저히 합시다."
2419,마지막 사진은 체력을 만땅으로 채워보자는 염원을 담은 달리는 말 배경..!!
2420,이거 진짜 재밌네요 ㅋㅋ
2421,최악중에악중에악~!
2422,원작이 읽기가 싫어지는군..
2423,1가구 1주택에 대한 면세를 폐지해 주십시오.
2424,집에 있는 것의 장단점과 직장 라벨부터 제 다양한 고민까지 진지하게 이야기도 하고 사진도 찍었어요.
2425,ㅎㅎㅎ 재미있을 것 같아요!
2426,시골 신생아를 보호
2427,대학가 기숙사 건립과 월세 제한
2428,교사도 9호봉이 아니라 1호봉부터 시작해야 합니다.
2429,새마을금고 공제 및 RBC 비율 강화에 대한 불공정 경쟁 요구
2430,두 말할 필요없는 최고의 만화
2431,앗ㅋㅋ 괜찮습니다ㅋㅋㅋ
2432,티셔츠 제작을 하려고 하는데요.
2433,제라드버틀러 진짜 좋아하는데 이런영화나와서 슬픔
2434,왕 대박!! 정말 멋진 이름입니다!
2435,이거 언젠가 아이디어 들었던 것 같은 느낌이..?
2436,하와이에서 유일하게 가본 외국인데 '여기서 살고 싶거나 적어도 신혼여행은 오고 싶다'는 느낌을 받은 것 같다.
2437,여러가지로 해석이 가능한 잘만든 영화
2438,제작비가 아까움.가나
2439,몰입도 돼고 재미도 있고 무서웠다
2440,오 여기 저도 좋아해요 ㅋㅋㅋ
2441,보통일이 아니군요 ㅎㅎ
2442,그래도 이태익!!!!
2443,김성태의원 폭행한 사람 구속은 면하게 해주세요
2444,충분히 재미있었음에도 평점이 낮은 이유는 글래디에이터가 넘사벽으로 명작이어서 그런 듯 하네요
2445,"이야기는 구조화되지 않았고, 긴장되지도 않았고, 우호적이지도 적군도 아니며, 액션으로 가득 차 있지도 않습니다."
2446,김보름 박지우 선수 자격박탈은 하지말아주세요
2447,"근래 고민하고 있던 것들을 많이 여쭤봤는데, 너무 좋은 말씀 많이 해주셔서 30분 말고 더 길게 잡아 놓을껄.. 하는 후회를 했습니다 ㅎㅎ.."
2448,제발 좀 공교육의 질과 위상을 향상 시켜 주세요!!!!!!!!!!!!!!!!!!
2449,진짜 재미없다 ..
2450,우선 U 아래에 있는 점을 제외하고는 첨부된 이미지와 같이 사용하고 싶습니다.
2451,분당은 평지라서 타고 다니기 좋을 것 같아요.
2452,청년내일채움공제 하고 싶어도 못하네요
2453,공유 감사드립니다!!
2454,그래도 서울집보단 나아요
2455,추가 생산을 위해 수요 조사를 하고 있습니다.
2456,짐케리 그의 개그는 최고다.
2457,적폐청산 위해 사법부 해체
2458,진짜 재미있어요 ㅠㅠ!
2459,저도 언제 한 번 같이 출근해서 업무를 하기로 약속도 했네요!
2460,소재는 좋았는데 극전개가 지루하고 더디다..
2461,정부는 비트코인을 늦출 수 있지만 막을 수 없습니다.
2462,학생인권 폐지 청원
2463,몽환적인 영상과 신세경의 분위기에 감동받아 오랜만에 다시 보고싶어서 찾아봤어요^^
2464,웹페이지도 뭔가 고퀄이네요
2465,그리고 사기꾼 집단의 거래소를 폐쇄하여 주시기를 바랍니다.
2466,공무원 실기시험 평등하게 해주시길 바랍니다.
2467,사건이 일어난 날이나 주인공이 범인이라는 증거가 없으니 그냥 쭉 이어집니다.
2468,"이효리가 출산율 저하에 미친 영향을 고려하여, 영향력있는 인사의 방송 출연 적극 제한 청원합니다."
2469,영화 보는 내 짜증.
2470,꼭 기름에 튀겨주세요
2471,다시봐도 최고...
2472,그러고 보니 한국에서 마코토와 킹의 연기력을 커버할 동갑 배우가 없다.
2473,빠른 SQL 쿼리. 도넛을 대체할 봇을 만들고 있습니다.
2474,익숙한 공식들로 너무 별볼일 없게 만들었다.
2475,말이 필요없습니다.
2476,일단 구글밋으로 들어오세요...!
2477,좋아하는 여자와 영화를 봤다.
2478,워크샵은 생각보다 너무 재미있었어요!
2479,앗 제가 메일 놓쳤었나봐요~!
2480,역시 충분히 재밌음.
2481,이명박출국금지요청합니다.
2482,(꼭 읽어주세요!)
2483,중장비학원설립 건축법상 용도관련질문
2484,박지성 짱재밋엇네요
2485,"오, 충격적이다. 대단한 작품!"
2486,배우 이나영이 최고다....
2487,시걸아 치고 빠지는것도 좀 배워라..
2488,이명박 출국금지 구속수사 청원합니다.
2489,불가능을 가능케 만든 무한한 감동무비 !
2490,이 경우 직원을 게스트로 초대하여 채널만 열려고 했으나 이 경우 유료 요금제를 사용해야 한다고 나옵니다.
2491,여가부에서 정책한 2019년 아이돌봄 서비스의 잘못된 정책을 개선해 주십시오
2492,책보면서 그렇게 운적 처음 ㅡ ㅡ;
2493,제발 이러지 마........
2494,데려다 주셔서 편하게 왔어요
2495,"(나는 그것을 ""현금""이라고 불렀다)"
2496,여운없이깨끗하게 해피모드로 바꿔주는 영화!
2497,앗 사진!! 다음엔 꼭 같이 찍어요
2498,친환경 조력발전시스템을 검토바랍니다.
2499,역시 이런 장르는 아무리 잘 만들어도 평이 낮군...
2500,청소년보호법 폐지해주세요제발
2501,재밌었습니다..반전도있고..
2502,평점이 넘 높아여. 평점 .
2503,"마음 속으로는 내가 그렇게 성숙하고 성숙할 수 있을까 하는 생각이 들 정도로, 이 영화에서 다코타 패닝이 가장 기억에 남는 아역 연기인 것 같다."
2504,한국영화감독이라고 믿기지 않게 감각이 있다.
2505,매니징과 개발 / 리서치와 개발 / 개발 속도와 코드 퀄리티 균형 이야기가 나왔습니다.
2506,고등학교 수학여행에 대해
2507,주인공이 너무 멋짐
2508,우왕 저도 리스트에 추가해봅니다!
2509,배우들은 좋은데 스토리가 쓰레기다.
2510,조경태..김진태..이언주..의원님 난민 반대 감사요
2511,여자아이스하키 단일팀 추진을 반대합니다
2512,어떻게든 간다...
2513,아하 그 용도라면 가급적 텀블러로 당분간 주시면 감사하겠습니다 ㅠㅠ!
2514,슈발..잠잘시간에 이걸보다니....
2515,읽을 줄도 모르는 불어책 읽는 느낌..
2516,울프강은 가신다고 하셨으니 패스 합니다…ㅎㅎ
2517,다소 암울하고 어수선하지만 어딘지 모르게 우리의 삶이 어딘가에 보이는 것 같다. '나쁜 놈'이 되어 '보통의 삶'을 선택한 렌튼에게서 나를 반성하는 것 같았다.
2518,주인공도 그렇고 색감도 그랗고 영화가 이쁘다 라는 생각을 했어요 ㅎㅎ
2519,<PERSON> 과 커피타임 가졌습니다!
2520,봅슬레이 슬라이딩센터 및 상비군을 지켜주세요...
2521,치과 진료 쪽 보험을 좀더 확대 해주셨으면 좋겠습니다.
2522,희희! 궁금한 점 여쭤봤는데 잘 설명해주셔서 너무나 감사해요!!!
2523,로스쿨 입학정원 연 1만명으로 늘려야 합니다.
2524,아무리 좋아도 이건 아닙니다.
2525,(겨울 서핑은 추천하지 않습니다.
2526,특히 채민서와 명계남의 베드신에서 채민서의 감정 연기가 정말 좋았다.
2527,본 영화중에 가장 화났던 영화..
2528,"개, 고양이에게 편향되지 않은 다양한 동물들의 등장..!"
2529,무능한 문재인 정부를 심판해 주십시오.
2530,스포일러가 될 수 있으니 더 이상 말하지 않겠습니다.
2531,많은걸 느꼈습니다.
2532,상당히 재밌게 봤어요
2533,"등급을 낮추는 사람들 중에는 단순히 재미가 있느냐 없느냐로 평가를 결정하는 사람이 많지만, 평가란 영상, 캐릭터 그리기 등 이 영상이 만들어내는 모든 것이 종합된 표현이다."
2534,독단적 정책에 신물납니다
2535,우리는 산봉우리에 봉화탑을 복원할 것을 제안합니다.
2536,"왜 안올리시지, 기다리고 있었어여"
2537,비에도 바람에도 지지 않는 사람이 되고 싶다.
2538,난임지원 너무 합니다.
2539,나는 너무 좋은데 이 영화 여러가지를 돌아보게 만들었다.
2540,아.. 초등학교때 영상 진짜 재밌게 봤는데
2541,아파트 경비실 에어컨 법으로 정해주세요
2542,청소년보호법 폐지 간곡히 부탁드립니다.
2543,(모든 곡이 업로드 되었는지는 확인하지 않았습니다.)
2544,진짜 웃기고 나중엔 슬프고진짜 재밌음
2545,말이 필요없소이다......
2546,와... 정말... 말이 필요 없구나..
2547,<PERSON>님과 디너파티를 했습니다!
2548,화려한 영상 빼고는 볼거 없는 영화
2549,"업업 도 부탁드립니다. 업, 업업, 업업업!"
2550,영화 피구왕 통키와 쌍벽이다
2551,"근데 연재는 완료되었는데,"
2552,"스토리 , 비주얼 , 연출 , 연기 ] 표절도 문제지만 후반부로 갈수록 정체성을 잃는다."
2553,애들 싸움이 어른싸움 된건데 참 보면 인의 동맹관계가 계속 바뀌는 것도 재밌고 히스테릭한 행동들도 재밌다.
2554,"아, 절대 잊지 못할 표현입니다."
2555,재밌게봤는데 평점이 낮네요..
2556,참 더럽게 재미없네...
2557,감독이름보고 잘못 선택했다... ㅠㅠ
2558,안 보신분들 꼭 보세요.
2559,저도 거의 생아..ㅎㅎㅎ
2560,이제 과거로 돌아갈 수 있는 능력이 있었다면 마우스를 클릭하여 2시간 전으로 돌아가 첫 번째와 같은 속편이 없다는 것을 스스로에게 상기시키지 않았을 것입니다.
2561,오늘은 대회로 바쁘지 않아서 올립니다.
2562,저 진짜 너무 먹고 싶어요
2563,피요님 노래 너무 좋아요^^
2564,듣고 있는데 너무 좋습니다.
2565,무작정 짐싸들고 바다로 가고 싶은 기분.
2566,범죄자 얼굴과 신원을 밝혀주세요
2567,너무 예뻐서 못먹겠다 ㅠㅠ
2568,와아… 근데 넘 나 귀엽네요!!!!!!! ㅇ
2569,아주 부러울정도로 유쾌한영화
2570,오 대박 ㅋㅋ 제주 출강 나오시면 좋겠네요 ㅋㅋ
2571,국내경제좀잘살펴주세요
2572,관심이 있으시면 선물을 보내드리겠습니다.
2573,레이스 시퀸스의 걸작
2574,운동을 규칙적으로 하되 건강을 잘 돌본다.
2575,이게 그저께 클라이밍탓인지 크라브마가때문인지는 모르겠어요 ㅋㅋㅋ
2576,무슬림 난민반대 합니다.
2577,영화 엔딩 후 맘이 아련해 지네요..
2578,"이렇게 원하는신 분들이 많을거라고 생각도 못했,,,"
2579,여름철 적정 실내온도를 24~25도로 낮춰주세요.
2580,그럼 다들 불금 되세요.
2581,부끄럽습니다... 어른으로서..
2582,친구보다는 가족과 함께 보기에 정말 좋은 영화였습니다.
2583,"앞으로 많은 사람들이 우리 회사에 합류하게 될 것이며, 팀으로 일하는 문화를 지속적으로 발전시키는 데 매우 중요한 역할이라고 생각했습니다. !"
2584,천천히 준비해보겠습니다! ㅋㅋㅋ
2585,굿~잡 싸눅 막막!!!
2586,확인 한번 부탁드려요
2587,로또복권. 연금복권의 개혁 청원
2588,"전쟁의 잔혹함을 깨달게 해주는 영화라 점으로도 부족하다고 생각한다,"
2589,이 영화를 극장에서 개봉했을 때 운이 좋았는지...
2590,좀 들려보내주시면 좋겠어서요.
2591,성공하면 인증 알림
2592,사형제도를 다시 실시하여주세요.
2593,면접 이후로 첫 1대1 대화를 나누는 것 같아서 감회가 새로웠습니다..ㅎㅎ
2594,스토리 개연성 이런거 다제쳐두고 공포.고어.슬래셔무비 장르 좋아하는 사람들이 보기에도 다소지루함.
2595,국회 해산-조기총선/국회의원 불체포특권 폐지/세비반납
2596,성범죄 수사 매뉴얼 개정에 관하여
2597,와우~ 나중에 회사버스에서 이것저것 사서 단체캠핑/워크샵 가보면 재밌겠네요.
2598,오마이! 어떠셨나요ㅠㅠㅠ
2599,우리 회사 티셔츠 기념샷 고고?
2600,춤을 처음부터 끝까지 카메라로 촬영하고 영사기를 통해 판매합니다.
2601,"진지하게, 중국 무술 외화는 더 흥미롭다."
2602,미국 생활에 만족한다는 이야기는 나도 미국에서 살고 싶게 만들었다.
2603,정말 재미있어요. 매우 좋은!!!!!!!!!!!!!
2604,경상북도 3번째 거짓말
2605,대한민국 축구팀 군면제를 허가해주세요
2606,제가 사용하는 제품은 모션 데스크는 아니지만 데스커 라는 브랜드가 괜찮아보였어요 ㅎㅎ
2607,요즘 나오는 왠만한 액션 영화보다 재밌다
2608,성완종 리스트 특별수사를 요청합니다.
2609,ㅋㅋ 눈물이 ㅠㅠㅠ
2610,"10,000보를 다 채우려는데 괜찮으세요?"
2611,제발 부탁드립니다.
2612,저희집 고양이돜ㅋㅋ
2613,양육비 지급을 법적으로 의무화시켜주세요.
2614,아.. 새우깡이 어딨더라..
2615,간만에 설레면서 본 영화!!
2616,현 경제 상황과 경제 비전에 대해 대통령에게 직접 브리핑을 요청합니다.
2617,왠지드림하이의김필숙을보는것같음
2618,!술에 취해 형량을 줄이지 말아주세요!
2619,너무 재미없었어요^-^
2620,소바 우동은 소수에 불과했습니다.
2621,최종 확인 요청드립니다 :)
2622,초반 몰입도가 좀 낮았는데 영상미와 음악이 저를 사로잡은 것 같고 아주 평범한 이야기를 조용히 할 수 있었습니다...
2623,원작을 안 본 사람이라면 전반부는 지루할 수 있지만 후반부는 모리와티와의 싸움이 겁나 재미있을 것이다.
2624,의료보험관련 개선요청
2625,사실 자신만의 구매철학(?)이 있다면 유지하는 것이 좋다.
2626,우리도 선덕여왕 드라마 있지 않았나?
2627,"훌륭한 배우들의 연기, 훌륭한 OST, 잘 짜여진 스토리라인, 게리 올드만의 연기만으로도 미친 몰입감이 느껴지는 영화다."
2628,행운의 편지...? 하하하
2629,말이 필요없다....
2630,아이가 건강하고 행복한 일생을 살기를 기원합니다~!
2631,상수도사업본부가 소방수 자의적 사용으로 세금이 부과되는 이유를 왜 무시하는지 정확한 답변 부탁드립니다.
2632,이영화는 진짜말이필요없음
2633,안성기 최고의 연기~처음 봤을땐 눈물이 났었는데.
2634,내가 살때 나온영화인데 지금봐도 손색없다
2635,미쉘파이퍼 노래실력! ost로 듣고 싶네
2636,개헌으로 국회의원 수를 줄입시다
2637,국민의 인내는 임계점을 넘었습니다.
2638,김민희씨 연기 진짜 잘하네요..
2639,오 이게 책으로 오는군요…
2640,주 40시간 시행 철저히 실행해주세요.
2641,여대를 남녀공학으로 전환 혹은 폐지 청원합니다
2642,서비스직도 국민연금 잘 내고 싶어요.
2643,마지막에 미란이가 코난 손 잡을 때 눈물나 ㅠㅠ
2644,애들 너무 사랑스러워서 또 보러가야겠어요~특히아란과 줄스ㅠㅠ
2645,우리 모두 화이팅!!
2646,오마이갓 벌 트라우마..ㅋㅋㅋ;;
2647,3~4월에 다 가보고 먹방 찍어서 올릴게요.
2648,고품질 소리를 위해 저희 둘 다 마이크를 구매해서 사용하고 있었습니다.
2649,짜증나는영화 이거진짜재미없음
2650,금요일에만 올리겠습니다.
2651,암호화폐 관련 주식에 투자한 사람입니다.
2652,회사에서 운영하는 공식 프로그램인 것 같습니다.
2653,어머니성을 따르고자 하는 경우에도 개명신청을 할 수 있게 해주십시오.
2654,ㅋㅋㅋ 오 재밌겠네요!!
2655,영화를 왜 만든건지 모르겠네
2656,진지하게 보면 두사람의 심리가 보이고 애절하기까지 한데 다들 왜케 욕할까요?
2657,정말 이 드라마가 없어질 때가 되지 않았나요???
2658,성별 관계없는 국가의 의무를 요청합니다.
2659,와! 맛이 흐르는 맛!!
2660,(SNS를 많이 사용하시는 분들에게 좋은 콘텐츠인 것 같습니다.)
2661,오 바로 업데이트해봅니다
2662,가정폭력 가해자에 대한 강력한 처벌을 요구합니다.
2663,성매매한 경찰의 해임 및 적절한 처벌을 요구합니다
2664,이영화가 재밌다는 사람들 도저히 이해가 안된다. 하아~
2665,교육학 중등 임 용고사 객관식으로 바꿔주세요
2666,"증권거래소 기업심사위원회 등 수많은 각종 ""위원회 명단"" 공개를 원칙으로 하라."
2667,전작 '블라인드'에서도 느꼈지만 연출과 처리가 서툴고 과한 것 같다.
2668,학교에서 급식을 제대로 먹지 못하였습니다
2669,"도입부도 신선하고 배우들의 연기며 세트,분장 모두 훌륭하다."
2670,매일 보는 저희 CE 팀의 <PERSON> 님과 이야기를 나눴습니다~!
2671,조두순 출소반대 청원합니다.
2672,이한편의 영화보고 세상의 이치를 깨닫게 될것임.
2673,국민연금 개편안에 대한 반대의견
2674,회의 제목부터 흥미진진한 즉석 회의 초대가 나왔다.
2675,오늘은 소고기 나왔습니다.
2676,개인적으로 내용도그럿고 좀아니였습니다돈주고 보기 아까웟다고 싶을정도로
2677,얼굴과 몸은 딸이라 보기에 조금 불편했다. 그게 다야.
2678,일손 필요하시면 불러주세요! ㅋㅋㅋ
2679,스토리는없고 죽어나가는 영화..
2680,사무실에 모니터 3대가 도착~
2681,첫번째는 92 모임!
2682,타도시 교육공무원 경력 인정
2683,경비원장이 말이 됩니까!!!
2684,당신은 멋진 곳에서 배우고 성장하고 있습니다.
2685,간호조무사 자격 등록 기간을 연장하십시오.
2686,저희 랜덤 채널의 모든 카테고리를 아우르시는 것 같네용 ㅎㅎ
2687,끝내주는 토나쟈의 액션!!
2688,고등학교 무상교육 실시해주세요.~
2689,뭐 좀 어지럽긴 했짐나 그것만 빼면 괜찮은듯....
2690,예전에 봤지만 진짜 너무 좋은 영화...
2691,이명박 출국금지 안하면 도망갑니다.
2692,이명박 출국금지!!!
2693,이 계정을 만들어 슬라이드에도 넣고 관련 커뮤니케이션 할때 사용하면 좋겠습니다.
2694,이런영화에 노출을 하시다니..너무 아깝네요..
2695,"삼성증권 폐지, 대표자 전원 구속, 공매도 폐지. 모든 증권사·외국 증권사 특검 및 중범죄 가중처벌!"
2696,처음엔 몰랏는데...시간이 갈수록 슬픔이 쌓이더군여..
2697,잠실선착장 도오착!
2698,문재인대통령은 대통령직을 하야해주세요.
2699,음주운전 처벌법 강화바랍니다
2700,청원게시판을 없애주세요
2701,집앞이긴 한데 개인적으로 아래 카페 가보고 싶었습니다…!
2702,어버이날 공휴일 지정해주십시요~
2703,단순한 불륜영화 같아요.
2704,회사 근처에 아쿠아플라넷도 생겼어요!!
2705,보행자 도로(보도)의 무법 오토바이
2706,킬링타임용으로 추천!
2707,"대한민국 육군, 이제 신병으로 전환!!!!!!!!!!!!!"
2708,여기에 나오는 메트릭은 종종 뉴스와 같기 때문에 어떤 종류의 메트릭인지 항상 궁금했습니다.
2709,탁상행정 법무부 장관은 파면해야 합니다.
2710,위치가 어디인가요?
2711,요새 영화들 왠만하면 다 그럭저럭 중간은 하던데.
2712,"헌혈은 헌혈 횟수에 따라 시상을 하고, 적십자사는 일정 금액을 달성했을 때 감사할 일이 따로 있다고?"
2713,이번 주말을 즐겨보자! ㅋ)
2714,이슬람 난민을 받아 주지 않았으면 합니다.
2715,한층 강해진 잔인함...
2716,의상 덕분에 눈이 즐거웠고 남북전쟁의 역사적 배경을 잘 표현한 것 같아요.
2717,한마디로 걍 쓰레기같네요.
2718,천안함의 진실 이제는 밝혀져야 합니다
2719,뉴스같은 정형화 된 발화는 쉬우나 아마 감정을 담거나 하면 어려워지겠죠?
2720,와… 사진이 너무 놀라운데요?!
2721,담엔 사진 꼭 찍는 것으로!!
2722,캐스트어웨이 카피가 공개됩니다.
2723,경찰은 사죄하고 배상하라!!!!!!
2724,ㅋㅋㅋ 이렇게 발표하려면 진짜 해봐야지....
2725,두분 오늘 정말 수고 많으셨습니다!!
2726,완전 비슷하네용 ㅇㅅㅇ?ㅋㅋㅎㅋ
2727,이런 카메라 기법 너무 싫다.
2728,디즈니로서는 코믹한 요소가 적다는 점에서 신선하다.
2729,소년법 개정에 관한 청원 : 부산 여중생 폭행사건에 대한 판결을 토대로
2730,리암니슨 평점낮은 영화에 이게 올라와서
2731,우와...진짜 대단해요
2732,쉬울 것이라고 생각하지 마십시오. 물어 보자.
2733,청소년 보호법 폐지가 시급합니다.
2734,오오. 여기서는 자주 보이는 음료인데 저도 오늘 마셔볼께요.
2735,<PERSON> 님의 눕방 아주 재밌게 시청했습니다 .
2736,어제 <PERSON> 님 <PERSON> 님과 점심 식사 같이 했습니다.
2737,전~~~~~~~~~~~~혀 지루하지 않았습니다.
2738,정부 개헌안 분석(개선안)
2739,헐 진짜 인디 뮤지션 포즈 ㅋㅋㅋㅋ
2740,만화가 고우영 본좌님의...ㅜㅜ
2741,네네 진짜 너무 즐거웠어요!!!ㅋㅋㅋ
2742,이걸로 불태울게
2743,제가 사투리가 강해서 따라할까봐 살짝 걱정이 됩니다.
2744,"할 일이 많아서 바쁘지만, 계속 할 일이 많은, 성장하는 회사가 되자는 이야기를 마지막으로 대화를 마쳤습니다."
2745,대학 축제 문화를 지켜주세요.
2746,사실 저희 얼굴은 안찍었어요...
2747,존경심을 없애주세요.
2748,헉 ㅋㅋㅋ 내년에 모두 대박나서 행복하기를!
2749,남북시간 통일시켜 주세요
2750,유튜브 추천영상으로 봤습니다.
2751,오! 몇 년 전까지만 해도 괜찮았는데 지금도 그럴지는 모르겠습니다.
2752,그냥 링의 내용을 설명하는 듯한 스토리....
2753,‘제주’ 이야기로 두런두런 이야기했는데요.
2754,영화 자체에 별을 주고 싶었지만 레오 때문에 포기했다.
2755,다시 봐도 특이하고 재밌는 영화
2756,사회복무요원 적체현상을 해결해주세요.
2757,단말기 완전 자급제 도입
2758,설득력이 없으면서도 재미까지 없는 배우들의 노력만이 가상한 영화
2759,ㅎㅎㅎ 다른걸 치면 -1점이 됩니다.ㅋ ㅋ
2760,예제나 답변 코드를 함께 보내주세요!
2761,정말 동감이 가는 내용이네요.
2762,영화가 공포를 유실했다.
2763,먹느라 바빠서 사진을 너무 많이 찍었네요 ㅎㅎ
2764,전작들과 달리 제도 아래에서 고통받는 사람들을 문제를 부추기고 지적하는 것에서 벗어나 다른 거울을 통해 재조명하는 작업이었다.
2765,아래의 다큐를 보고 그 의미를 알았습니다..
2766,뭐가 신예발견임.??..-_-;
2767,용역법.. 즉 감시단속직에 관한 법개정이 필요합니다.
2768,마지막에 울뻔햇다힝
2769,현실을 직시할 수 있습니까?
2770,이건 소책자에 나오는거라 고화질로 부탁드렸어요...! 헤헤
2771,이 영화는 imdb와 Rotten Tomatoes에서 꽤 높은 평가를 받았습니다.
2772,‘정형식 판사에 대해서 이 판결과 그 동안 판결에 대한 특별감사를 청원합니다
2773,국회 의원 전주 조사 합시다
2774,할 말은 해야지
2775,우리는 당신에게 최선을 다하기를 바랍니다!
2776,모반치료는 성형수술이 아닙니다.
2777,Jordi를 아시는 분은 아이콘 부탁드립니다.
2778,와~ 뒤가 비양도인가요?
2779,국회원 세비 인상 철회하고 대국민 사과하세요 (무노동 무임금 원칙)
2780,"아, 신사역 신분당의 분위기가 궁금해요."
2781,당신이 제 시간에 그것을하지 않으면 당신도 생각 나게 할 것입니다.
2782,지방직 공무원도 육아기단축근무 허용해주세요~!!!!!!!!
2783,저출산문제를 예산으로 해결하려는 정책에 대해서...
2784,기사 실시간 평가 시스템
2785,아 진짜 맛있겠어요 ㅠㅠ
2786,보면 볼수록 더욱 재미나서 푹~빠졌어여^^
2787,뱀파이어 아이돌 영원하라!!!!!
2788,대학 학자금 대출에 대해
2789,청소년 보호법 폐지 해주세요! 부탁드립니다!
2790,여기 들어갈 수만 있다면?!
2791,남이 밥 먹는 거 그닥 재미없음
2792,음주운전 처벌을 강화해주세요!
2793,액션은 기대 이하이고 예쁜 여주인공 외에는 볼 게 없다.
2794,여운이 길게 남는 영화네요.
2795,감정노동자 보호법 관련
2796,"[제안] 5월, 어린이날, 어버이날…"
2797,고위공직자 단두대 만듭시다.
2798,헐 저두 뿌요뿌요 테트리스 껴주세요
2799,저도 교생실습 출신인데!
2800,두 분 인상도 비슷하신 것 같아요 ㅋㅋ
2801,어쩌네 하고 깎아내리면서까지 까는건 아니라고 본다.
2802,중증외상센터 지원비좀 늘려주세요
2803,헉 벌써 제주도에 벚꽃이 만개하네요...
2804,유치원교사와 보육교사 교육역량 해소
2805,이제 모바일 게임에 대한 강력한 규제가 필요합니다. 힘을 합치자
2806,저도 친구한테 링크 받았어요
2807,"와, 저에게는 거의 새로운 얼굴처럼..."
2808,Star--dots 영화를 본 적이 있습니까?
2809,나는 당신에게 최선을 다하기를 바랍니다!!
2810,다음에 강남 오피스 가게 된다면 꼭 화요일에 뵙겠습니다 ㅋㅋ
2811,도로명 주소 표지판을 눈에 잘 띄는 곳에 두십시오.
2812,커뮤니케이션 스터디 지원
2813,이번에 나온 LOCO도 좋았습니다.
2814,아직도 감동의 눈물이 멈추지 않는다.
