932,기가 막히는구나...
933,넘흐 항상 좋은 말씀 감사드립니다.
934,강원랜드 특검하게 해주세요
935,재미없고 진짜 쓰레기영화
936,아래 이미지 참고하여 계정 용도에 맞는 엑세스 설정 말씀 부탁드립니다.
937,쭉 한결같다는 건 참 어렵다
938,평점에 제대로 낚였다.
939,육아휴직중 회사폐업
940,나는 이런 정적인 영화와는 맞지 않는가 보다.
941,북한이 개방하고 발전해도 반드시 지켜야 할 것은~~~~~~~~~^^
942,그와중에 피플팀 바쁠 걱정도 해주셔서 넘 따뜻..
943,결말이 흐뭇한 이야기..
944,이런 시트콤 또 없습니다
945,나는 대한민국에서 난민 입니까?
946,태진이 얘기부터 너무 말도 안되는 스토리에 채널 돌리게 된다. ㅎㅎ
947,기대 이하.. 그래서인지 평소 눈물 달고 사는데 한방울도 안나더라고요
948,오왕 축하드립니다!!
949,새삼 저희 단체티 정말 아름답군요
950,아래 구글 시트에 내일 17:00 전까지 꼭 투표 및 정보기재 부탁드립니다~!
951,재인아 숨좀쉬고살자!!!
952,지리산 국립공원 50주년을 영상으로 축하해주세요
953,전 요새 매직 키보드 쓰는데
954,영화를 보는 내내 영화의 이야기와 나의 삶이 비슷하게 전개가 되어서 한편으로는 영화로 인해 내 삶을 돌아보는 계기가 되었다
955,인터뷰도 짧게 포함되어 들어갈 수 있습니다.
956,ㅋㅋㅋ두분 진짜 체육인!!! 멋짐니다..
957,"영화화 할 만큼 인상적이거나 흥미로울 원작도 아니지만, 결과적으론 브루스 로빈슨에게 연출, 각본을 맡긴거부터가 문제였다."
958,이제 더이상 법원을 믿지못하니 AI 도입하세요.
959,나름 머리좋고 학식이 높다는 경제학자들이 어떻게 서민들의 생활을 파괴하면서까지 돈을 벌어가는지에 대해 적나라에게 설명해주는 뜻깊은 영화.
960,더러운걸 더럽게 표현해야 관객이 그 안에서 아름다움을 찾을텐데 감독이 그걸 회피하고 자꾸 아름답게만 꾸미려니까 영화는 길을 잃고 지루해진다.
961,"어쩌다가 마소가 블리자드를 인수한 얘기가 나왔는데, 블리자드와 닌텐도를 비교해보면서 역시 IP의 힘은 대단하다는 것을 새삼 느낄 수 있었습니다."
962,그래도 애들 데리고 꼭 보러 갈 겁니다..^^
963,<PERSON> 이번에 성남시에서 80대 추가 보조금 나왔는데 거기에 들어가서 됬어요.
964,담배판매를 중지해주십시요
965,곧 연희동 영화팟에서 뵈어요~~
966,멀리서 격려방문 너무 감사드립니다.
967,사유지 내 주차장에 외부차량이 주차하였을 시 견인을 할 수 있는 권한을 주세요.
968,이렇게 잘생긴 애기가 있을수 있을까요?
969,재미있게 봤습 ㅋㅋ
970,오경은 대부분의 영화에 악역으로 출연함..
971,문자투표 % 말이되나
972,대주주 양도세가 합리적이지 않다....
973,김밥은 정말 항상 맛있죠. ㅎㅎ
974,깨끗한 해변을 위해 청원합니다.
975,슬리핑차일드벨설치의무화
976,열정만으로 돌진하고 싶게 만드는 영화.
977,지금은 보면 웃을듯ㅋㅋ
978,청소년 불법도박 사이트 이용을 더 강하게 정부에서 막아주세요.
979,어거지로 끼워맞춘듯한 스토리는 보는 내내 짜증났고 우리의 규범과 맞지 않는 주인공의 행동 또한 영화의 재미를 매우 많이 떨어트립니다.
980,강아지가 가장 재밌는 영화
981,우왕. 우리도 찍어주세용
982,국가검정고시관련!!!
983,신인균 국방네트워크 대표를 국방부 장관으로 임명해 주십시요!
984,오오 경치 대박이네요
985,어린이 차량용 비상장치 개발해서 보급해주세요
986,"나경원 파면..거짓말, 말바꾸기하고있습니다"
987,제일 즐거운 표정?
988,네넵! 10분 정도 미팅 늦추겠습니다!
989,저는 아이에게 아빠가 될 수 없나요?
990,"소설을 보지 않고 영화를 본 나는,, 마지막 '잘가라 은교야 ' 라는 눈물주루룩 떨구며 말하는 박해일의 슬픔이 그대로 가슴에 와 박혔다.."
991,S자수형이 넘 멋지네요!!
992,부실수사의 본체 거제경찰서장 직위해제
993,국민이뽑은 국회의원. 국민이 끌어내릴수 있는 방법은 없는건가요??
994,장자연 재수사 촉구
995,어제 너무 재밋고 맛있고 즐거웠습니다!!
996,이명박 출국금지 구속수사!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!강력히 요청합니다.
997,사법 농단으로 피해본 사건을 수사해 주세요
998,태극기 집회에 쓰이는 태극기 훼손에 관한 처벌
999,조여옥을 파면 징계해주세요
1000,이재수 고인의 명복을 빕니다
1001,평창 올림픽 자원봉사자들의 실황 실화임?
1002,앞서 공지된 사항대로 회식의 조편성은 4명인데요.
1003,사법부 농단 철저히 수사 하기 바란다
1004,정말 진부한 스토리인데 보다 보면 빠져 듬.
1005,육중완씨 넘 좋아용
1006,부동산등기특별조치법
1007,공무원 시험 직업상담사 가산점제도
1008,이론적으로는 이걸 무한대로 먹으면 무한 다이어트 (감량) 됩니다. FYI
1009,"연출, 스토리, 작화 삼위일체로 최고였다."
1010,"평소에 멋진 신문 기사들이 나올 때마다 엄청난 능력자이시라고 생각하고 있었는데요, 역시 그런 멋진 모습 뒤에는 엄청난 노력과 업무가 있다는 점을 확인할 수 있었습니다."
1011,대학생편 안나오냐!!!
1012,주민소득지원. 생활안정자금 융자지원 있으나마나
1013,어느정도 우리 회사 경험치(?)가 쌓이면 그 때 더 많은 이야기 나누는걸 기대해봅니다
1014,기찬수 병무청장 지금 그거 고려할꺼면 왜 청장직 하고있어.
1015,카쉐어링 업체의 무료편도를 제한해주세요
1016,백스 매칭이 안잡힌다고 하십니다
1017,마지막에 있는 5단계 프로세스가 너무 와닿아서 슬프네요…
1018,하루만에 책이 이동했군요!
1019,이번 주 월요일 <PERSON> 님과 밥스테이지를 진행했습니다!
1020,헉?! 알파벳은 든든합니다. ~!
1021,무성한 소문과 팩트 사이 어딘가~
1022,고층건물 화재시 민간 사다리차 및 고소작업차 연계출동
1023,브레드 앤 버터..?
1024,ㅡㅡ; 평점이왜이러냐
1025,사진 찍을때 흔들려서 저만 찡그리고 있네요
1026,시간빠르네요!!! ㅠㅠㅠ
1027,뭐 그다지...재미는 없다
1028,왜 필수 채널 아니고 random 이죠.
1029,너무 재밌게 보고있음
1030,남소암 표적 항암제 린파자 건강 보험 중단에 대하여.
1031,왜 만든 영화일까?
1032,영세민의 생계수단 1톤트럭의 퇴출반대합니다.
1033,언제까지 기다려야할까요
1034,괜찮은 강의 찾으시면 공유해주세요!!
1035,성추행 무마한 정현백 여성부 장관 사퇴해라!!
1036,스크린에 퀵을 날릴뻔했다
1037,요렇게 바뀌었어요..
1038,그게 법으로도 지정이 되어있고 예전에도 국가에서 국민들에게 만으로 나이를 세라고 공표를 한 적이 있는데 그걸 모르는 분들이 아직도 많네요.
1039,"터졌다, 기타노 다케시의 오락본능!"
1040,아조그냥 날로 드실려고 ....
1041,와~ 취미들 대박!!
1042,"제가 입사할 때 면접에서 뵙고 처음 뵙는건데, 공교롭게도 제가 처음으로 면접에 들어가 고민하고 있을 때 매칭이 되어 걱정되는 것이나 궁금한 것들을 많이 물어볼 수 있었습니다"
1043,ㅋㅋ 제가 책임지고 밀어보겠습니다ㅎㅎ
1044,와 연기력 소름이다
1045,세월호 민간 잠수사분들 아픔을 함께해주세요
1046,재미 있구만 정말로...
1047,5월의 어느날 고고))
1048,문재인만 두둔하는 Kbs 역겹습니다
1049,전 허브 구하기 힘들어서 부추로 대신 했는데도 맛있었어용 ㅎ
1050,지루하고 뻔한 스토리..크흥..
1051,유기동물을 위한 일을 해주세요
1052,부동산 보유세 시행하라!
1053,ㅋㅋ 심각한 오독을 했네요… 민망쓰
1054,이수역 폭행 피해자 코스프레 제대로수사
1055,속편 나왔으면 좋겠는데ㅋㅋ
1056,다주택자의 대출을 신속히 회수하라
1057,ㅋㅋ참 대단했죠 ...
1058,어떤 각도에서 봐야 재밌다는건지..
1059,이제는 여성들도 병역의 의무를 지기 위해 군대를 가지 않더라도 다른 대체 복무를 해야 하거나 국방세를 내야 합니다.
1060,요정도 위치면 괜찮을까요?
1061,(서울 아직 개화전인듯)
1062,회사에 시계도 마련!!
1063,가산세 부과 알림 개선
1064,청소년 폭행 가해자들 처벌높여주세요
1065,챔피언 '마스터 이' 버프를 요구합니다.
1066,임수정 그 연기 잘하는 배우가 여기선 왜이렇게 오바 일색에. 스토리는 헛웃음 나오게 엉성하고. 배우들이아깝다.
1067,"저는 집, 휴대폰 둘 다 kt 였는데.."
1068,천안함사건 재 조사청원
1069,생활적패청산 성공은 감사원부터 해야한다
1070,<PERSON> 와 금요일에 이야기 나누었습니다.
1071,와~ 고등어가 살아 있네요!!
1072,너무재밌는데....
1073,대리모 합법화합시다.
1074,<PERSON> 와~ 촉있는데요~
1075,뭐...나름 재밌게봤지만 너무 산만함;
1076,신용불량자 결혼하고 싶습니다..
1077,"리니어, 깃허브는 제가 이해도가 높지 않지만.. 프로젝트 관리하는 솔루션 찾는 과정에서 발전적 얘기를 나눌 수 있으면 저도 환영입니다!"
1078,<PERSON> 님과 이야기 나눴습니다!
1079,강남아파트는 표정관리중
1080,영화마다 진지하게 일장연설하는 부분은 제발 이제 그만~
1081,정치거래 사법판결!
1082,오리지날사운드트랙을 아직 보관중입니다...
1083,장애인 수당을 올려주세요
1084,청와대 국민청원 폐지를 바랍니다
1085,"미리 입을맞추어 공매도 제도를 악용하는 기관들, 공매도 제도의 폐지와 금감원의 모니터링강화 요청"
1086,저공해차량스티커 지방 역차별 개선해주세요
1087,시장경제질서를 붕괴시키는 해수부의 편파행정과 수협의 경제갑질때문에 영세상가가 도산하고 있습니다
1088,이장제도를 폐지해주세요
1089,달달달 조금 오래 볶으면 단맛이 더욱 올라옵니다 ㅎㅎㅎ
1090,대구 발암 수돗물 저희도 국민입니다!! 살려주세요!!
1091,사람은 누구나 실수를 한다 이 영화처럼 말이다
1092,페이크다큐로는 포스카인드가 낫다
1093,라이언 레이놀즈 내 이상형ㅠ
1094,마침 이미 예약해놨었는데..
1095,연기도 오글거리고 재미도없음 평점높은건 빠순이들의 음모
1096,엄마까투리의 품이 참 포근했어요.
1097,더러워서 못웃겠는데?
1098,킹콩이면 도대체 콩진호가 얼마나 큰 건가요?
1099,별 1개도 아까운 영화입니다.
1100,이렇게 재밋는 소재를 짜증나게 만든것도 대단하다
1101,실제로 그곳에서 스쿠버를 하신 분은 처음 봬서 굉장히 신났습니다.
1102,제발 다음편이 나오길..기다리겠습니다!!
1103,사법부의 예산독립을 청원합니다
1104,좀 아니잖아...요....
1105,어노테이션 툴 끝나면연희동에서 꼬옥 뒤풀이를!!!
1106,볼줄 몰라서 그런건가??
1107,"문재인 대통령님 진짜 유공자, 억울하게 빛을 보지 못하고 있느는 유공자를 어둠에서 건져 내어 주십시오"
1108,"p.s. 효율적인 재택근무를 위한 모션데스크와 4K, 5K 모니터 구매를 추천합니다 ㅎㅎ"
1109,사진을 못올려서 다시ㅎㅎ
1110,관악구청 형평에 맞지 않는 행정 바로 잡아주세요
1111,거대한 산은 얼굴이 많다-김혜리 기자
1112,"영화도 참신하게 시작했지만 원작에 한참 못미친다 에이리언, 프레데터를 잘 아는 사람으로썬 쓰레기 수준영화"
1113,취업자의 정의를 변경해주세요.
1114,가족관계증명서발급입니다
1115,이번 주말은 만화 킹덤과 함께해 볼 예정입니다~!
1116,워크샵 인트로로..?ㅎㅎㅎ
1117,달리기 자세는 뭐 보샸나요?
1118,저도 모르게.. 하와이 간접체험 할 사람마냥 넘나리 많은 질문들을 드렸네요ㅋㅋ
1119,ㅋㅋ 뒤에 저도 나왔네요! ㅋㅋㅋ
1120,앤드류 정말 좋아하지만 너무나도 싫어하는 영화예요.
1121,청소년법 폐지가 우선입니다.
1122,디카프리오의 반항적인 연기도 역시 굿이네요~
1123,기대안하고 봐서 더 큰 감동이었나.
1124,오랜만에 예쁜 영화봐서 기분이 좋네요 !
1125,야 이건 좀 심한거 아니냐?
1126,다세대주택 세대주에 희망을주세요
1127,"프랑스 혁명을 앞둔 시대와 거울가면을 쓴 살인마는 흥미롭지만, 후반부 밝혀지는 사건의 실체와 범인의 정체는 진부하거나 황당해서 어이없게 느껴진다."
1128,남성 신상정보를 올리는 남혐범죄 제보 합니다.
1129,특검은국민앞에사죄하고
1130,그의 수준은 항상 이 정도.
1131,"서로 사랑하는 사이, 관계를 유지하려"
1132,가상화폐규제 반대합니다
1133,번쨰에서 좀 질린듯
1134,저희는 높은 확률로 <PERSON> 이 주인이실 것 같다고 추측하는데…
1135,제일 공감이 간다.
1136,ㅋㅋ 제가 디렉팅 / 슈팅 했습니다!
1137,중간에 잠을 자버려서 내용을 놓쳤다
1138,키아누... 최고당
1139,아직 끝나지 않은 최종..
1140,김우빈연기오글거림..
1141,한 가정의 모든 재산을 사기치고도 죄값은 커녕 개인회생 신청으로 법적인 처벌을 받지 않는 사기범을 처벌해주세요
1142,기부액 비례하여 투표권 차등 지급 입법청원
1143,경제팀에 경제학자가 없다는게 말이 됩니까
1144,사실 브랜드 디자인이나 팀 매니징 관련해서 더 여쭤보고 싶은게 있었는데요...!
1145,군 모병제 전환 청원
1146,보는데 좀 스토리가 당황스럽네요.
1147,재밌게 잘봤네요!! 대박
1148,평점에낚엿어...............................................
1149,처음에 약간 긴장했으나 별루임...
1150,티비로봣는데잼서요!~~
1151,"이런 영화 보기가 힘든데, 많이 뜨진않았지만 추천하는 영화!"
1152,두분 웃음이 너무 좋아요.
1153,너무너무 이쁘네요!
1154,난 꿈을 꾼다 그러니 미치지 않은거야
1155,두 분 인연은 상당한 스토리텔링이 있어 보입니다.
1156,진짜 잘 만든 시트콤.
1157,연합뉴스 폐지를 청원합니다
1158,김보름 선수 국대퇴장
1159,"짧은 시간동안 미국의 보통 소년의 삶을 체험하며, 인생은 연속된 선이 아니라 매순간의 점들이라는 말을 다시 한번 공감한다."
1160,이 집은 사랑이죠!
1161,언론에 허위사실을 유포 (주)패밀리와 본인을 두 번 세 번 네 번을 죽이고 있는 삼성화재보험의 두얼굴 뻔뻔함입니다
1162,청소년들을 위한 영화ㅋ
1163,개인회생변제기간단축법원별
1164,친구가 재미있다길래 봤는데..
1165,저도 이동중이라 참여 못했는데 ㅠㅠ
1166,"난 평소에 역사에 관심이잇고 이런 보물찾기, 미지의모험 열라좋아함 ㅋㅋ대박 ㅋㅋㅋ"
1167,아마 내부에 스테프 있어서 돌리시는 중일듯요.
1168,아...다시 보고 싶은 미드...
1169,이건진짜...인생영화라고 생각한다.
1170,<PERSON> 과 즐거운 금요일을 같이 마무리했습니다.
1171,대통령님 명절인데...
1172,왜 이제야 봤는지.
1173,축사의 의미 적법화란
1174,국회의원들이 국회 출석을 의무화 시킵시다.
1175,지역인재할당제를 확대하자.
1176,책을 제대로 읽고 영화를 만든걸까?
1177,스토리가... 좀 더럽습니다...
1178,개쪄는 최고의 명작!!
1179,근로시간 단축후 정부의 강한 규제 필요
1180,"결말도 재미없고 무엇보다 개연성이 떨어짐 ,, 신얘기나 나오고"
1181,비효율적인 2월 등교 폐지하자
1182,사무엘의 돋보이는 연기
1183,이거너무답답해요!!ㅠㅠ
1184,말로 표현할 수 없는 재미
1185,참가하실분들 댓글 부탁드립니당 ㅎ
1186,ㅋㅋ앜ㅋㅋㅋ참새 세상에나....
1187,네이버댓글 심각합니다
1188,기능시험 완화 제발
1189,엄청 재미있게 봤거든요 저는. '-' ㅎㅎ..
1190,좌회전신호시나 우회전신호시
1191,여기 너무 가보고 싶던 곳인데!!
1192,니콜라스케이지의 눈빛이 너무나 슬프고 마음이 아프다..
1193,제안 아닌 제안을 드려보려 합니다.
1194,김재원오빠때문에더보게되요^^
1195,대창덮밥의 대창이 아주 실하네요
1196,그러므로 평점 개따운
1197,다음에 <PERSON> 님과 같이 뵙기를 기대하고 있겠습니다
1198,개인/팀 단위 참여 가능하고 1등시 250만원이네요.
1199,캐글 성적을 내기 위해서는 쉴 새 없이 실험해야 한다.
1200,현대기아 화재조사 바랍니다.
1201,몽크스부처가 분위기도 좋고 맛도 좋더라고요.
1202,여성가족부 실정 인정! 남성인권피해자 보상해야....
1203,내 심장을 어루만져줘서 고마워..
1204,제 척추와 경추도 곧 펴지겠군요… 기대…!
1205,라이벌이 어떤 의미인지도 잘보여주고 실화라 더 와 닿네요 좋은 영화
1206,대학원생 처우 개선
1207,사실적시명예훼손죄폐지
1208,보고 또 봐도 레전드다
1209,감동과 여운이 떠나질 않는다.
1210,<PERSON>님과 맛난 점심 먹고 차마시는뜰에 티타임도 하러 왔습니다.
1211,자다일어나서 눈감고 대본쓰고 다시잤나봐ㅋㅋ
1212,키아누리브스 진짜멋있다.
1213,스토리는엉성하지만 조문탁의 액션이 볼만하다
1214,스타 분들의 생각도 시간되실 때 스레드로 남겨주심 넘 좋을 거 같아요 !!
1215,오 저번에 1일 무료체험이 가능하다고 하셨던 것 같은데!
1216,그래도 전 오덕은 안되겠습니다ㅠ
1217,많은 사람들이 보고 궁금해하고 이야기되었으면 좋겠습니다.
1218,포스터 구경왔습니다 ㅋㅋ
1219,이후 관심있게 쭉 지켜봐온 우리 회사와 함께할 기회가 생겨 합류하게 되었습니다.
1220,박씨를 물어다주진 않았지만 우리 회사의 성공을 위해 조심히 잡아서 놓아주었어요.
1221,"시장경제, 자유민주주의에서 노력한만큼 얻는 것은 당연한것인데 그 세상에 적응 못하고 세상을 바꾸자는 자는, 무인도에 들어서 혼자만의 세계를 구축하고 살다가면됨"
1222,너무 맛있고 재밌는 시간이였습니다~!
1223,홍철이 형. 힘내요.
1224,와~ 사진만 봐도 너무너무 좋네요.
1225,근로기준법 위반 처벌이 너무 약해 사업자들이 우습게 압니다
1226,대구 수돗물 사태 조사 해주십시요
1227,현실을 그대로 보여주는 음악영화!!
1228,"요즘 푸욱 빠진 아이키님 세바시 강연을 우연히 지금에서야 봤는데,"
1229,이 더위에 어찌 달리셨나요!
1230,"요양원, 양로원 입소의 실질적 자격 조건을 바꿔주세요."
1231,드라마틱한 스릴러 조으닿
1232,이렇게 디테일한 영화는 처음본다.
1233,(제가 지난번 사무실에 뵙고 어색하게 인사할 만했군요…)
1234,그러나 형식적인 답방이 아니라 완전한 비핵화. 북한 인권에 대한 인간회복 개혁개방에 대한 확고한 의지와 약속을 가지고 대한민국에 와야한다
1235,서울에 있는 전문대인 한국폴리텍대학을 고양 덕양와 김포로 이전해주세요.
1236,지하철 정차역 표시확대
1237,옳고 그르다를 판단할 필요가 없다.
1238,모야모에 물어보시는거 추천합니다!
1239,LPG 사용규제 폐지 청원
1240,뭘 이야기 하려는건지..
1241,손흥민 제발 군대 보내주세요
1242,나름대로 흥미진진했다 엔딩도 좋고
1243,다음에 꼭 참여하겠습니당
1244,너무 힘들어 못살네요.
1245,모니터 가격도 무시 못하겠더라구요...
1246,그런데 이분들 누구시죠?
1247,추가적으로 권한 부여가 필요한 경우 추가적으로 부탁드리겠습니다
1248,산권력은 강합니다.
1249,국민 청원져도 안건에 대한 찬성 만 있는 국민 청원제도 펴지 요청
1250,두 강의에서 공통적으로 아래와 같은 메시지를 전하고자 합니다.
1251,한마디로 이영화는 D입체영상을 즐기려는 관객들을 우롱하는 몹시 나쁜 영화이다
1252,"일정 이용자 이상 사용 토론 싸이트에서 본인인증을 하고, 이름을 1자리 빼고 공개하게 해주세요."
1253,고용지표를 올리고 실업율을 낮추기위한 공무원 어떻게 생각하시나요?
1254,사이버 범죄집단 잡아주세요
1255,서비스업 수준 개선
1256,무시무시한 마켓이네요.
1257,자전거 겨울 장갑은 자전거 옆에 부탁드리겠습니다.
1258,음주운전 모든 공직자와 국회의원 엄하게 처벌하기
1259,별로. 영화제에서는 가끔 중국버프라는게 있다.
1260,희귀병을앓고있으면서 의료사고로 힘든 모녀입니다
1261,노인복지정책에대하여
1262,외국인 노동자 감축
1263,sns무등록사업자 처벌
1264,국민소환제 1호 홍준표씨를 추천합니다.
1265,주식 공매도제도 폐지
1266,경찰옷 입은 살인범이라 감독이 경찰 싫어하는건 알겠는데..
1267,스케줄 바로 날렸습니닷
1268,대통령의 한국 발음을 똑바로 해주세요
1269,적폐청산을 위해 지위고하와 상관없는 즉 성역없는검찰수사를 위해 문무일 검찰총장의 나쁜 외압이 없기를 요청합니다
1270,보기는 보는건가요?
1271,요즘 이렇게 착한 영화가 또 어딨으랴..
1272,"저의 고민도 들어주시고 좋은 말씀도 많이 해주셔서, 마치 타로집에서 고민상담을 받은 느낌이었답니다ㅎㅎ"
1273,여행한 나라마다 매력적인 것들 있었고 그 때 그 때 생각 나는 게 다르다고 합니다.
1274,일단 저도 동참 합니다
1275,아 헐! 찾아보니 그렇네요!!
1276,앞으로 많은 도움 부탁드릴게요.^^
1277,문희상의장님을 대통령으로
1278,"어쩌다가 첫방송을 보게 됫는데 그 뒤로 수,목만 기다리고 있다..."
1279,김현미를 ㅡㅡㅡ>선대인으로 빨리 change 해야 합니다.
1280,"재미는 있는데, 이게 어떻게 세지...?"
1281,저녁 맛있게 드세용!
1282,단지 이상형인 이기선씨 때문에...
1283,청소년보호법폐지및강화
1284,부모님들이 일하러 같을때 아이들을 맡아줄곳이 있다면 저출사 해결될겁니다
1285,종종 이런 자리 마련하고 다양한 아이디어 많이 나누면 좋겠습니다.
1286,노선영 선수를 지켜주세요.
1287,현재 지지율하락의 이유(암호화폐)....
1288,태양광 발전에 대하여
1289,최근에 블로깅을 시작해서 꾸준히 운영하는 것이 올해의 버킷리스트라고 합니다.
1290,얘기 너무 즐거웠어요 ㅎㅎ
1291,임차인 보호법 개정해주세요~~~
1292,사기캐만 모아둔 것 같은 신인 여돌
1293,킬링타임용 아니구요
1294,"저도 3년전에 1km도 제대로 못뛰었었고, 불과 2주전때만해도 3km도 숨이 엄청 찼는데 금방 느는 것 같더라고요!!"
1295,스티커같은게 제일 좋긴 한데 이제 만들려고 하고 있어서
1296,김보름 박지우국대취소부탁립니다
1297,가짜뉴스 관련 처벌
1298,근로시간 단축 철회의 건
1299,여성가족부는 폐지되어야 한다.
1300,청소년법 폐지 부탁 드립니다.
1301,개인적으로 부천에서 건진 괜찮은 영화.
1302,바쁘신 와중에 모두 참석해주셔서 감사합니다 ㅋ.ㅋ
1303,이게 서울과 광교가 갈라져야 할것 같은....
1304,살려주세요ᆞᆞ 제발
1305,평점 왜이리 낮아;;;
1306,진짜몰입감쩔고 꿀잼인데 결말이..ㅠㅠㅠ
1307,지금 제 혼이 비정상 입니다.
1308,"음악영화가 아닙니다,"
1309,청소년보호 및 소년법 폐지
1310,와 평점이 왜 낮은지 모르겠다 라는 댓글에 낚였다.
1311,이창동 아니면 영화 만들지마라...
1312,대통령님 좀 쉬세요
1313,단일팀제발 하자말아주시길
1314,아이들이 위험해요~
1315,최근 본 중국 영화중 가상 인상이 깊은 영화
1316,5인 미만 회사는 직원을 마음대로 해고해도 되나요?
1317,더.연은 누구것인가요?
1318,소방관 고귀한희생구조대가 국민을 구하다가희생되는
1319,집단괴롭힘 처벌법이 반드시 필요합니다!!!
1320,와~ 감동적이다 ㅜㅜ
1321,ㅋㅋ 우리 회사 텀블러 넘 소중해요…
1322,개봉하는군요! 감성연기 돋는 이방인들 화이팅!
1323,마무리가 허술했지만 반전은 괞찮았다 ㅎ
1324,쾌청한 날씨만큼 좋은 한주의 시작되길 바라면서 #하우아유
1325,정형식판사 파면을 청원합니다
1326,미세먼지때문에 너무고통스럽습니다
1327,버티시는 데 힘이 되실만한 영상입니다. ! ㅎㅎ
1328,오늘 인턴모임이 있다던데 즐거운 시간 보내세요~ ^^
1329,미국의 오만함을 참을 수 없습니다
1330,청소년들에게 올바른 교육을!
1331,총기소지 허용 국민투표 합시다.
1332,별 반개주기도 아깝다
1333,제가 잘못배운 걸까요)
1334,위조여건 사무실에 배달된거 진짜 아님ㅋㅋ
1335,요번에 졸-Up! 하시는 분들과 시간되시는 분들 모여서 상현/or anywhere에서 케이크 타임 어떤가용 ㅎ0ㅎ
1336,아 순서대루구나 ㅋㅋㅋ
1337,유치원 보조금 부모가 바로 받도록 해주세요
1338,성폭력 처벌 강화해라
1339,미리 축하 드리고 기다려 봅니다.
1340,가히 명예도민 수준의 로컬력을 확인할 수 있었습니다.
1341,택시도 버스전용 차선에서 달리게해주세요
1342,보면 볼수록 이해되고 가슴에 남는 영화.
1343,지금 보면 유치해서 못 봐줌
1344,누군가 분석해주신 저희 회사 정보
1345,한국GM에 공적자금 (국밈혈세)지원을 반대합니다
1346,"저희 다 우리 회사에 1, 2주밖에 되지 않은 새내기였습니다."
1347,중국미세먼지 해결해주세요
1348,군대 복지회관 혁신이 필요한거 같아요
1349,메뚜기떼씬만 좋았음
1350,서핑하러 가셔야 하는데 미세먼지 매우나쁨으로 못 가고 계신다는..ㅠㅠ
1351,저 비건 꿈나무 맞습니다....
1352,소년법 폐지해주세요
1353,국회의원& 청와대 님들은... 발발이 였군요!!
1354,다음에 또 뵈어요!!
1355,정확한 한글 발음에 대한 인지
1356,"어느정도 봐줄만 했으나,내용자체가 너무 진부한게 문제"
1357,받아도 이태임이 받아야하는거아님?ㅋㅋ
1358,ㅋㅋ 뒤늦게 고생하셨습니다. ㅋㅋ
1359,취업시 서류제출 간소화 해주세요.
1360,국민연금 좀 폐지해주십시오
1361,정말 최고다.....장나라와 양동근... 아직도 못 빠져나오고 있다..
1362,보나 안 보나 마찬가지.
1363,여명이 불쌍했다..한참 잘나갈때였는데...
1364,초딩땐 약간 재밌게봤는데
1365,즐연휴 보내세요.^^
1366,청소는 이제 자율주행 청소기가 합니다.
1367,"글자 prefix를 적용하면, 채널 리스트는 아래와 같이 abc순이지만 그룹화되어 보여지게 될 것입니다."
1368,나는 이 프로그램 진짜 싫다.
1369,김포맘카페 운영진과 허위사실과 무단으로 실명공개한 범죄자들 강력한처벌 부탁드립니다
1370,연휴 때는 부디!!! 밀린 넷플릭스 콘텐츠 다 섭렵하시길 바라겠습니닷!! ㅎㅎㅎ
1371,군사 쿠데타를 절대로 막아서는 안 됩니다
1372,북한에 구걸 대화와 김영철 방남 금지해 주세요
1373,이명박 출국금지 수사
1374,듣고보니 지금 아이가 더욱 귀염뽀쨕해보이네요 ㅎㅎ
1375,독일처럼 대학교를 평준화 합시다.
1376,무협지를 영화로 보는거 같았다!
1377,반담과 노리스 앳킨스 가 나와 더욱 활기찼다
1378,스토리의 흐름이 뭔가 부자연스럽다.
1379,:) ZOOM이나 GOOGLE MEET에서 각자 마이크 끄고 카메라(자윱니다)키고 그냥 집중해서 업무보는 그런 이벤트입니다
1380,반전이라는게 거의 순억지 수준이네요
1381,좀만 덜 지루했으면..
1382,내가본 막장 영화중 최고의 막장영화다.
1383,"범인은 궁금하지도 않다, 빨리 끝나기만 바랄뿐"
1384,진짜 너무 맛있어요ㅠㅠ
1385,편재밌게봤는데 이건뭐임
1386,그래도 이번엔 혼자서 고생하는건 아니군 둘이네
1387,"매주 월요일, 화요일 입틀막+심장 간질간질하게 해주는 명작입니다아"
1388,아 쓰고나서 자세히 보니 moonlander가 저거였군요ㅋㅋ
1389,아이유 여덕되고.. 정말 재밌었습니다!!!
1390,그리고 그 안경낀 애는 정말 짜증
1391,"쿨 한 척 재밌는 척 온갖 폼은 다 잡지만, 정작 난잡한 진행과 불쾌한 캐릭터 때문에 도무지 몰입이 되질 않는다."
1392,다음번에도 함께 만나 식사해요~~~
1393,겁이 나는가?이런 사랑을 한다는것이..
1394,낙태죄 처벌을 강화해주세요
1395,진짜 오래된 영화임이 무색하게 빠져들어서 보게 된다.
1396,여수 올 때 마다 방문 하는 일몰 맛집입니다~
1397,맘 고생 많으셨던 만큼 앞으로 행복하시길 바래요^^
1398,정신없이 얘기하다보니 어느새 1시간을 훌쩍 넘겨버렸군요…
1399,청소년법폐지해주세요
